-0.020002099995884315,0.0005589749429857349,1.5260383819925405
0.006854256807602432,0.007525247748131569,1.4749564389199257
0.034013532623418996,0.013799815289401884,1.5052566961830822
0.06146803351314922,0.019400831025743415,1.5378683471427994
0.08921006553837696,0.024346448416118882,1.572789049911241
0.11723193476068161,0.02865482091947591,1.610025123255629
0.14552594724165235,0.03234410199477189,1.6495927991311101
0.17408440904287303,0.035432445100954446,1.691519621594975
0.20289962622592306,0.0379380036969863,1.7358460309994075
0.23196390485238627,0.0398789312418204,1.7826271828858968
0.2612695509838536,0.041273381194401715,1.831935062507894
0.2908088706818992,0.04213950701369473,1.8838609718733632
0.32057417000811306,0.042495462158648856,1.9385184872758183
0.3505577550240808,0.042359400088212595,1.996047011259513
0.380751931791373,0.04174947426135578,2.0556766191587927
0.4111490063715877,0.04068383813701537,2.114032248136162
0.4417412848263025,0.03918064517415676,2.1712129884829188
0.47252107321710124,0.03725804883173023,2.2273042102488345
0.5034806776055687,0.03493420256868873,2.282379814409012
0.534612404053286,0.032227259843989664,2.33650404327615
0.5659085586218406,0.02915537411657887,2.3897329512009016
0.5973614473728137,0.025736698845416406,2.4421156102127015
0.6289633763677909,0.021989387489460555,2.493695106540205
0.6607066516683506,0.01793159350765894,2.544509370472165
0.6925835793360875,0.013581470358962733,2.594591872172626
0.7245864654325729,0.008957171502335548,2.6439722087746476
0.7567076160193924,0.004076850396726783,2.692676602615294
0.7889393371581388,-0.0010413394989123859,2.740728326335573
0.821273934910387,-0.00637924472562279,2.788148067400509
0.8537037153377263,-0.011918711824453254,2.834954242144894
0.886220984501735,-0.017641587336451714,2.8811632675390557
0.918818048463999,-0.023529717802660777,2.9267897973661396
0.9514872132861054,-0.02956494976412749,2.971846928310531
0.984220785029633,-0.0357291297618989,3.0163463805055413
1.0170110697561707,-0.04200410433702029,3.0602986563234604
1.049850373527292,-0.04837172003053514,3.1037131805719427
1.082731002404591,-0.054813823383493165,3.123844953348272
1.1156452624496467,-0.061312260936939644,3.0914574984956382
1.1485854597240426,-0.0678488792319154,3.058694900538043
1.1815439002893626,-0.07440552480947016,3.0255559399406926
1.2145128902071942,-0.0809640442106545,2.9920392249405734
1.2474847355391177,-0.08750628397650972,2.9581431560138123
1.2804517423467168,-0.09401409064808153,2.923865887540167
1.3134062166915754,-0.10046931076641741,2.889205286205193
1.3463404646352775,-0.1068537908725613,2.854158885622952
1.3792467922394067,-0.11314937750756471,2.8187238365945135
1.4121175055655453,-0.1193379172124649,2.782896852338125
1.444944910675277,-0.12540125652831113,2.746674147933477
1.4777213136301874,-0.13132124199615314,2.71005137311239
1.5104390204918587,-0.13707972015703263,2.673023537398043
1.5430903373218783,-0.14265853755199753,2.63558492644049
1.5756675701818228,-0.1480395407220927,2.5977290082126734
1.6081630251332832,-0.15320457620836958,2.5594483275118
1.6405690082378381,-0.15813549055186504,2.520734386948272
1.672877825557073,-0.16281413029362968,2.4815775122875667
